valuetime,actual,forecast,lower_95,upper_95
2021-01-24 23:00:00,46.62,46.31260180063013,35.56815052141003,57.05705307985022
2021-01-25 00:00:00,43.09,43.55939715662916,28.091169530903407,59.02762478235491
2021-01-25 01:00:00,43.0,41.776364105718045,23.024285974259918,60.52844223717617
2021-01-25 02:00:00,42.59,40.70440860136726,19.40203698686675,62.00678021586778
2021-01-25 03:00:00,42.2,41.01836457628979,17.634523640699477,64.40220551188011
2021-01-25 04:00:00,45.66,43.26794843603183,18.135435945407583,68.40046092665608
2021-01-25 05:00:00,61.95,47.45148472489507,20.82134592752968,74.08162352226046
2021-01-25 06:00:00,70.0,55.15836356924501,27.227598761873498,83.08912837661653
2021-01-25 07:00:00,75.62,60.07517685207108,31.002697311780167,89.147656392362
2021-01-25 08:00:00,79.67,59.50877003915269,29.425387694746934,89.59215238355844
2021-01-25 09:00:00,74.95,58.730723673618975,27.745802198911107,89.71564514832684
2021-01-25 10:00:00,72.2,58.74002214720751,26.94611870378441,90.53392559063062
2021-01-25 11:00:00,69.02,56.870642767498936,24.346869790691535,89.39441574430634
2021-01-25 12:00:00,67.0,55.79996264970006,22.614496345774143,88.98542895362598
2021-01-25 13:00:00,65.91,55.73047874128707,21.94247712811353,89.51848035446062
2021-01-25 14:00:00,66.01,57.819457023676975,23.480556499204695,92.15835754814925
2021-01-25 15:00:00,67.35,61.13226073815601,26.28776380701308,95.97675766929895
2021-01-25 16:00:00,73.46,67.72128675269127,32.41111832481725,103.03145518056529
2021-01-25 17:00:00,71.41,63.55248375683333,27.811970658810758,99.29299685485591
2021-01-25 18:00:00,65.17,58.0629798970469,21.923493066093684,94.20246672800012
2021-01-25 19:00:00,62.52,51.44384130828722,14.93332976591465,87.95435285065979
2021-01-25 20:00:00,55.26,47.98608962490351,11.129528069372483,84.84265118043453
2021-01-25 21:00:00,50.12,45.00797644290183,7.827743115973242,82.18820976983042
2021-01-25 22:00:00,41.02,40.74377080085742,3.25996851361829,78.22757308809655
2021-01-25 23:00:00,50.95,39.7618263844591,29.05355226027317,50.470100508645025
2021-01-26 00:00:00,49.57,37.51226069233254,22.097121101630893,52.92740028303419
2021-01-26 01:00:00,46.9,36.26768246144155,17.577324381305107,54.958040541578
2021-01-26 02:00:00,44.69,35.68997008989993,14.454066628959833,56.92587355084002
2021-01-26 03:00:00,46.1,36.42633660659417,13.111446795754507,59.741226417433836
2021-01-26 04:00:00,51.02,39.1361736667972,14.073670386251642,64.19867694734276
2021-01-26 05:00:00,57.33,43.97494127272481,17.414952456894753,70.53493008855487
2021-01-26 06:00:00,69.05,52.05062769679083,24.189569206171644,79.91168618741003
2021-01-26 07:00:00,73.95,57.41351481459251,28.409942589277264,86.41708703990776
2021-01-26 08:00:00,71.73,57.31190817494857,27.296441086414728,87.32737526348241
2021-01-26 09:00:00,73.91,56.77332338833631,25.855248873734276,87.69139790293835
2021-01-26 10:00:00,72.0,57.01092539782726,25.28280905672755,88.73904173892697
2021-01-26 11:00:00,70.0,55.367502054285865,22.90852607019537,87.82647803837637
2021-01-26 12:00:00,65.91,54.48401179211567,21.362466114758767,87.60555746947259
2021-01-26 13:00:00,66.33,54.58819293769706,20.86338031847947,88.31300555691465
2021-01-26 14:00:00,68.15,56.80562322580729,22.52934593232432,91.08190051929026
2021-01-26 15:00:00,68.75,60.255743986006095,25.473484025813384,95.03800394619881
2021-01-26 16:00:00,73.73,66.99397925901324,31.745848957001208,102.24210956102527
2021-01-26 17:00:00,70.36,63.137398361495855,27.458915515827,98.81588120716471
2021-01-26 18:00:00,63.15,57.88337393446305,21.806100711285886,93.96064715764021
2021-01-26 19:00:00,60.49,51.49989376030418,15.05196818948675,87.94781933112162
2021-01-26 20:00:00,54.93,48.07638985223317,11.282971582813595,84.86980812165274
2021-01-26 21:00:00,51.05,45.19067387131452,8.0743207018918,82.30702704073724
2021-01-26 22:00:00,46.56,40.92901506169956,3.510003020425806,78.3480271029733
2021-01-26 23:00:00,45.7,45.78907052421463,35.12514577796806,56.4529952704612
2021-01-27 00:00:00,44.04,43.448434845509794,28.104723016047245,58.792146674972344
2021-01-27 01:00:00,42.61,42.07587755765398,23.473912759314082,60.67784235599388
2021-01-27 02:00:00,42.04,41.372548152172776,20.23732966655378,62.507766637791775
2021-01-27 03:00:00,42.27,42.03305869735752,18.82831012611688,65.23780726859816
2021-01-27 04:00:00,44.93,44.70303669445549,19.758201163735418,69.64787222517556
2021-01-27 05:00:00,51.25,49.493727704050094,23.057534822485394,75.9299205856148
2021-01-27 06:00:00,61.57,57.56636164054319,29.83417405413831,85.29854922694807
2021-01-27 07:00:00,66.79,62.854183807991035,33.983743491711294,91.72462412427078
2021-01-27 08:00:00,66.12,62.64907501403857,32.77036034608429,92.52778968199286
2021-01-27 09:00:00,65.47,62.1026000421082,31.324387858807885,92.88081222540852
2021-01-27 10:00:00,65.94,62.241858102123516,30.656303008900732,93.8274131953463
2021-01-27 11:00:00,65.78,60.53784747158775,28.223798433893407,92.8518965092821
2021-01-27 12:00:00,65.54,59.54130860721298,26.56678394215068,92.51583327227529
2021-01-27 13:00:00,65.84,59.60352609600391,26.027606226148713,93.17944596585912
2021-01-27 14:00:00,66.16,61.76773080396918,27.642035485623538,95.89342612231482
2021-01-27 15:00:00,65.9,65.12071268504826,30.490573796976193,99.75085157312033
2021-01-27 16:00:00,68.17,71.78534867967696,36.690754903132934,106.87994245622099
2021-01-27 17:00:00,70.48,67.90452590385549,32.380893154653535,103.42815865305744
2021-01-27 18:00:00,63.99,62.58094228782701,26.659748796194442,98.50213577945956
2021-01-27 19:00:00,59.64,56.23749730830913,19.946812012783965,92.5281826038343
2021-01-27 20:00:00,55.75,52.74142442921049,16.106350195471784,89.37649866294919
2021-01-27 21:00:00,53.1,49.80813551841185,12.851183585077536,86.76508745174617
2021-01-27 22:00:00,48.39,45.514404344823376,8.25581268302885,82.7729960066179
2021-01-27 23:00:00,46.87,47.6042010474355,36.991733298529574,58.21666879634143
2021-01-28 00:00:00,44.93,45.257106942597936,29.98991806472125,60.52429582047462
2021-01-28 01:00:00,43.83,43.8750978105125,25.367732137213995,62.38246348381101
2021-01-28 02:00:00,42.4,43.16948009952183,22.143376913585207,64.19558328545844
2021-01-28 03:00:00,43.64,43.80985530771595,20.726398377388,66.8933122380439
2021-01-28 04:00:00,44.41,46.487950923585316,21.67485225890591,71.30104958826472
2021-01-28 05:00:00,53.52,51.33506687789011,25.039685797210677,77.63044795856953
2021-01-28 06:00:00,63.54,59.44922927700531,31.865796726295713,87.0326618277149
2021-01-28 07:00:00,72.52,64.77785414586957,36.063150712159704,93.49255757957943
2021-01-28 08:00:00,68.83,64.59008347328047,34.87325477472193,94.30691217183902
2021-01-28 09:00:00,67.06,64.04338689766847,33.43247839420346,94.65429540113348
2021-01-28 10:00:00,64.0,64.1790934114866,32.7656109031126,95.59257591986061
2021-01-28 11:00:00,60.74,62.49353360204359,30.35574622067807,94.63132098340911
2021-01-28 12:00:00,60.08,61.48137906510344,28.686784046633477,94.2759740835734
2021-01-28 13:00:00,59.6,61.523672248405525,28.13087974735585,94.9164647494552
2021-01-28 14:00:00,56.71,63.617340864046355,29.677544836760852,97.55713689133185
2021-01-28 15:00:00,56.76,66.87418244867808,32.432328247202626,101.31603665015353
2021-01-28 16:00:00,62.56,73.42698107922703,38.522705790836135,108.33125636761793
2021-01-28 17:00:00,65.36,69.72262297483408,34.39102216531983,105.05422378434832
2021-01-28 18:00:00,60.7,64.4141663951207,28.686426009351635,100.14190678088977
2021-01-28 19:00:00,55.67,58.118859654747034,22.022781638577214,94.21493767091685
2021-01-28 20:00:00,53.3,54.585364469223045,18.14580754859759,91.0249213898485
2021-01-28 21:00:00,51.02,51.651499684492364,14.890751647473067,88.41224772151166
2021-01-28 22:00:00,45.51,47.32467551073667,10.26276963607723,84.38658138539611
2021-01-28 23:00:00,42.71,44.81647463589584,34.24899269146642,55.383956580325254
2021-01-29 00:00:00,39.86,42.61202225223237,27.409674878131298,57.814369626333445
2021-01-29 01:00:00,38.42,41.37546079773815,22.946796167884973,59.80412542759133
2021-01-29 02:00:00,37.85,40.78859787199901,19.85203824346191,61.72515750053611
2021-01-29 03:00:00,37.61,41.5585440028461,18.57357211196322,64.54351589372898
2021-01-29 04:00:00,42.85,44.33158108413165,19.624580197531913,69.03858197073139
2021-01-29 05:00:00,45.0,49.42820414906812,23.24554736680419,75.61086093133206
2021-01-29 06:00:00,55.42,57.69039963251061,30.22555667411125,85.15524259090998
2021-01-29 07:00:00,58.56,63.259981036192585,34.66912848061261,91.85083359177256
2021-01-29 08:00:00,58.88,63.128416253549034,33.54021048840984,92.71662201868823
2021-01-29 09:00:00,56.67,62.64716839091915,32.16925220005278,93.12508458178552
2021-01-29 10:00:00,54.73,62.7821807585944,31.505724179159802,94.058637338029
2021-01-29 11:00:00,53.42,61.1249524520908,29.12794160608482,93.12196329809679
2021-01-29 12:00:00,49.01,60.15147369327418,27.501165060144274,92.80178232640408
2021-01-29 13:00:00,46.02,60.21724956868077,26.972046836482697,93.46245230087885
2021-01-29 14:00:00,50.69,62.21647184054306,28.427390635580778,96.00555304550534
2021-01-29 15:00:00,54.98,65.42649153948835,31.138322190972907,99.7146608880038
2021-01-29 16:00:00,59.54,71.98085426280015,37.233098302481785,106.72861022311852
2021-01-29 17:00:00,60.79,68.55557358521654,33.38320740290091,103.72793976753216
2021-01-29 18:00:00,59.38,63.3642785234369,27.798382760076315,98.9301742867975
2021-01-29 19:00:00,54.34,57.15870664860526,21.226989764120148,93.09042353309037
2021-01-29 20:00:00,50.03,53.65243595385845,17.379673310144227,89.92519859757267
2021-01-29 21:00:00,45.9,50.76669176915641,14.175096501215712,87.35828703709711
2021-01-29 22:00:00,42.79,46.417215922353826,9.526754184866967,83.30767765984069
